inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,infrastructure_deficit_pct
INSP00248,2026-03-24,SCH0286,,1.0,,1.0,0.0,Wyatt Parmar,Toilets locked,33.33
INSP00872,2025-12-06,SCH0577,1.0,,1.0,1.0,,Chavvi Upadhyay,Average,0.0
INSP01026,2026-03-02,SCH0592,,1.0,1.0,1.0,0.0,Veer Biswas,Toilets locked,25.0
INSP02955,2025-12-21,SCH0306,0.0,1.0,1.0,0.0,,Faris Dave,No remarks,50.0
INSP02860,2025-05-21,SCH0335,1.0,1.0,1.0,1.0,1.0,Jeevika Rama,Toilets locked,0.0
INSP00627,2026-02-14,0256,0.0,1.0,1.0,,0.0,Unknown Inspector,Average,50.0
INSP00348,2026-01-18,SCH0025,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,No Remarks,20.0
INSP00279,2025-04-26,SCH0174,1.0,1.0,1.0,,1.0,Hemal Lalla,Good condition,0.0
INSP01989,2025-08-29,SCH0436,1.0,1.0,,1.0,,Damyanti Kashyap,Good condition,0.0
INSP02404,2026-03-06,0011,1.0,1.0,1.0,1.0,0.0,Warjas Deol,No remarks,20.0
INSP00656,2025-05-03,SCH0143,1.0,1.0,0.0,0.0,0.0,Ati Sandhu,No Remarks,60.0
INSP01357,2025-11-11,SCH0106,1.0,1.0,0.0,1.0,,Lajita Saha,Toilets locked,25.0
INSP01033,2025-08-16,SCH0150,,1.0,1.0,1.0,1.0,Kiaan Raval,No remarks,0.0
INSP00908,2025-11-25,S0572,1.0,1.0,1.0,0.0,1.0,Ojasvi Thaman,No remarks,20.0
INSP02761,2025-04-08,SCH0334,,1.0,1.0,1.0,0.0,Champak Upadhyay,Good condition,25.0
INSP02721,2025-10-11,SCH0164,1.0,1.0,1.0,1.0,0.0,Harita Saran,Good condition,20.0
INSP01136,2025-07-14,SCH0461,1.0,0.0,1.0,0.0,,Hitesh Dixit,No remarks,50.0
INSP00912,2025-10-07,SCH0493,1.0,0.0,1.0,,0.0,Yashawini Lalla,Needs repair,50.0
INSP01908,2025-07-29,SCH0101,1.0,,1.0,0.0,1.0,Ekaja Yohannan,Good condition,25.0
INSP00633,2026-02-24,SCH0376,0.0,,1.0,0.0,0.0,Leela Deshmukh,No Remarks,75.0
INSP01103,2025-08-09,0389,0.0,1.0,1.0,0.0,,Varsha Shankar,No Remarks,50.0
INSP00446,2026-10-03,SCH0059,0.0,1.0,1.0,,0.0,Tanish Sunder,Toilets locked,50.0
INSP00618,2026-03-18,SCH0185,1.0,,1.0,1.0,1.0,Adweta Divan,Needs repair,0.0
INSP01363,2025-05-06,S0108,,,1.0,,0.0,Unknown Inspector,Needs repair,50.0
INSP01196,2025-07-27,SCH0553,,1.0,0.0,0.0,1.0,Gaurika Narasimhan,Average,50.0
INSP01191,2025-09-20,SCH0272,1.0,1.0,0.0,1.0,1.0,Vihaan Ramaswamy,Toilets locked,20.0
INSP02292,2025-10-29,SCH0013,,1.0,1.0,1.0,,Niharika Gara,Good condition,0.0
INSP01748,2025-08-30,SCH0488,1.0,,1.0,1.0,1.0,Abhimanyu Bansal,Good condition,0.0
INSP00845,2026-03-16,SCH0131,0.0,1.0,1.0,1.0,1.0,Unknown Inspector,No remarks,20.0
INSP02685,2025-10-10,SCH0512,,0.0,,0.0,1.0,Ekanta Nagar,Toilets locked,66.67
INSP00548,2026-03-07,SCH0455,1.0,,1.0,1.0,,Yauvani Nagar,Average,0.0
INSP01979,2026-02-28,SCH0041,,,,0.0,0.0,Unknown Inspector,Needs repair,100.0
INSP02179,2025-07-08,0213,1.0,1.0,0.0,1.0,0.0,Wriddhish Grewal,No Remarks,40.0
INSP01058,2026-03-06,SCH0262,0.0,1.0,1.0,,1.0,Gayathri Baria,No remarks,25.0
INSP00264,2025-12-15,SCH0139,,1.0,1.0,,1.0,Veer Gera,Toilets locked,0.0
INSP02996,2025-04-05,SCH0492,1.0,1.0,1.0,0.0,1.0,Naveen Swamy,No remarks,20.0
INSP02477,2026-03-18,SCH0280,1.0,,1.0,1.0,,Unknown Inspector,No remarks,0.0
INSP02024,2025-06-15,SCH0583,1.0,1.0,1.0,0.0,,Hamsini Majumdar,Needs repair,25.0
INSP00354,2025-08-21,SCH0301,1.0,1.0,1.0,0.0,1.0,Veer Chana,Average,20.0
INSP00803,2026-03-22,0180,1.0,0.0,,1.0,0.0,Qushi Zachariah,Average,50.0
INSP00209,2025-04-24,SCH0294,1.0,1.0,,1.0,0.0,Naksh Andra,Good condition,25.0
INSP00614,2026-03-23,SCH0027,,1.0,1.0,0.0,,Jasmit Rama,Good condition,33.33
INSP01048,2025-03-07,SCH0133,,0.0,1.0,1.0,0.0,Ethan Sarkar,Toilets locked,50.0
INSP02158,2026-02-21,SCH0593,1.0,1.0,0.0,0.0,1.0,Faras Grewal,Average,40.0
INSP01676,2025-11-12,S0381,1.0,0.0,0.0,1.0,1.0,Yashawini Sem,No Remarks,40.0
INSP01272,2025-07-17,SCH0020,1.0,1.0,1.0,0.0,,Maanas Chaudhry,Good condition,25.0
INSP01271,2025-12-29,SCH0557,1.0,1.0,0.0,1.0,0.0,Onkar Behl,Toilets locked,40.0
INSP01954,2025-01-05,SCH0029,1.0,0.0,,1.0,1.0,Osha Loyal,Toilets locked,25.0
INSP02693,2025-06-01,SCH0526,0.0,0.0,1.0,1.0,0.0,Warinder Vora,Average,60.0
INSP00058,2026-03-14,SCH0064,,1.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,25.0
INSP02348,2026-01-09,SCH0424,0.0,,,1.0,0.0,Isaac Natarajan,Needs repair,66.67
INSP00812,2026-03-07,SCH0548,0.0,1.0,,0.0,,Varsha Pingle,Good condition,66.67
INSP01552,2025-07-25,SCH0089,1.0,0.0,1.0,0.0,1.0,Amaira Gandhi,No remarks,40.0
INSP02737,2025-04-03,SCH0348,1.0,,1.0,1.0,,Hardik Borde,Average,0.0
INSP00562,2025-03-05,S0072,1.0,1.0,1.0,1.0,1.0,Lakshmi Ganesh,No remarks,0.0
INSP02310,2025-05-06,SCH0452,1.0,,1.0,0.0,,Indali Bhatt,No remarks,33.33
INSP00230,2025-07-12,SCH0124,,1.0,1.0,,1.0,Mason Hari,No Remarks,0.0
INSP02640,2025-08-20,SCH0169,1.0,1.0,1.0,1.0,0.0,Gaurav Bobal,Toilets locked,20.0
INSP02033,2025-06-09,SCH0099,1.0,1.0,,1.0,,Ryan Trivedi,No Remarks,0.0
INSP02933,2025-09-24,SCH0177,1.0,1.0,,0.0,1.0,Anusha Parekh,Good condition,25.0
INSP00539,2025-06-15,SCH0302,,1.0,1.0,1.0,1.0,Vamakshi Shroff,Needs repair,0.0
INSP01736,2026-02-17,SCH0259,1.0,0.0,0.0,1.0,,Janaki Upadhyay,Average,50.0
INSP02576,2026-03-17,S0249,1.0,1.0,1.0,0.0,1.0,Sarthak Warrior,Good condition,20.0
INSP02229,2026-03-14,SCH0307,,1.0,1.0,0.0,1.0,Eiravati Baral,Needs repair,25.0
INSP02870,2025-12-04,SCH0402,1.0,1.0,1.0,1.0,0.0,Anmol Chawla,Average,20.0
INSP00561,2026-01-16,SCH0113,1.0,1.0,1.0,1.0,1.0,Mitali Setty,No Remarks,0.0
INSP00708,2026-01-01,S0121,1.0,1.0,0.0,1.0,0.0,Aayush Krish,No remarks,40.0
INSP01235,2025-06-12,SCH0486,1.0,0.0,,0.0,1.0,Ishanvi Gera,Needs repair,50.0
INSP00425,2025-05-06,S0068,1.0,,1.0,0.0,1.0,Aahana Ravi,Average,25.0
INSP00648,2025-04-10,SCH0425,0.0,0.0,1.0,1.0,1.0,Lajita Radhakrishnan,Average,40.0
INSP01883,2025-10-08,SCH0185,1.0,1.0,1.0,0.0,1.0,Shivansh Bir,Good condition,20.0
INSP01324,2025-07-17,0553,1.0,1.0,0.0,1.0,1.0,Unknown Inspector,Good condition,20.0
INSP02596,2025-05-14,SCH0031,1.0,1.0,1.0,0.0,0.0,Anay Atwal,No Remarks,40.0
INSP01160,2025-12-30,SCH0388,,1.0,0.0,1.0,0.0,Samuel Sankaran,Good condition,50.0
INSP01006,2025-11-29,SCH0053,0.0,1.0,,0.0,0.0,Irya Bawa,Toilets locked,75.0
INSP00621,2025-06-08,SCH0451,1.0,1.0,1.0,,,Neel Dugal,No remarks,0.0
INSP00554,2025-08-08,SCH0124,,1.0,1.0,1.0,,Unknown Inspector,Average,0.0
INSP02802,2026-01-02,SCH0505,1.0,,1.0,1.0,1.0,Onkar Chadha,No remarks,0.0
INSP01558,2026-11-01,SCH0220,1.0,1.0,,1.0,0.0,Unknown Inspector,No Remarks,25.0
INSP00999,2025-07-17,SCH0557,0.0,1.0,1.0,1.0,1.0,Amol Brahmbhatt,Needs repair,20.0
INSP01365,2026-01-16,SCH0239,1.0,1.0,1.0,,1.0,Dhruv Lad,No Remarks,0.0
INSP01755,2026-02-09,SCH0039,1.0,1.0,0.0,,1.0,Nachiket Varty,No remarks,25.0
INSP02886,2025-12-27,SCH0063,0.0,1.0,,0.0,0.0,Alexander Hayre,Good condition,75.0
INSP01645,2025-06-14,SCH0280,1.0,1.0,1.0,0.0,1.0,Sanaya Ramakrishnan,Needs repair,20.0
INSP00441,2026-09-02,SCH0356,,1.0,1.0,1.0,1.0,Niharika Bansal,Toilets locked,0.0
INSP00509,2025-10-05,SCH0322,0.0,1.0,,0.0,0.0,Abdul Dugar,Good condition,75.0
INSP00590,2026-03-12,S0487,,1.0,1.0,1.0,0.0,Yashica Tiwari,Average,25.0
INSP01237,2025-12-17,SCH0448,1.0,1.0,1.0,,0.0,Aarush Bassi,Good condition,25.0
INSP00650,2025-12-23,SCH0534,1.0,0.0,,0.0,0.0,Vedika Kohli,Needs repair,75.0
INSP02041,2025-12-07,SCH0236,,1.0,1.0,0.0,0.0,Yashawini Ganesan,No Remarks,50.0
INSP02683,2025-04-23,SCH0186,1.0,1.0,,1.0,0.0,Vihaan Saini,Good condition,25.0
INSP01317,2025-07-14,SCH0315,1.0,1.0,1.0,,1.0,Harita Chatterjee,No Remarks,0.0
INSP01335,2026-01-11,SCH0210,1.0,1.0,1.0,1.0,0.0,Mitali Lad,Good condition,20.0
INSP01843,2026-03-15,SCH0032,1.0,1.0,0.0,1.0,0.0,Meera Sampath,No Remarks,40.0
INSP00631,2026-11-01,SCH0292,,1.0,1.0,1.0,1.0,Vasatika Grewal,No Remarks,0.0
INSP01403,2025-11-13,SCH0469,,1.0,1.0,1.0,1.0,Kabir Cheema,No remarks,0.0
INSP00483,2025-06-07,0389,1.0,1.0,1.0,0.0,,Unknown Inspector,Average,25.0
INSP01245,2025-12-29,SCH0463,0.0,1.0,0.0,1.0,1.0,Ekanta Bahri,Toilets locked,40.0
INSP02571,2025-05-11,SCH0079,1.0,1.0,,1.0,1.0,Wridesh Soni,Needs repair,0.0
INSP02231,2025-08-29,SCH0263,1.0,,1.0,0.0,1.0,Aayush Ratti,No remarks,25.0
INSP02096,2025-10-29,SCH0362,1.0,1.0,1.0,,,Reva Sidhu,No remarks,0.0
INSP00857,2025-07-11,S0368,0.0,1.0,1.0,1.0,1.0,Fitan De,Good condition,20.0
INSP00531,2026-03-15,S0594,,1.0,1.0,1.0,0.0,Ranveer Tank,No Remarks,25.0
INSP01996,2025-04-11,SCH0188,1.0,,1.0,1.0,1.0,Yagnesh Borra,No remarks,0.0
INSP00050,2025-10-03,SCH0466,1.0,,1.0,1.0,0.0,Hamsini Golla,Toilets locked,25.0
INSP00859,2025-12-17,SCH0578,1.0,1.0,1.0,,0.0,Pallavi Wagle,Needs repair,25.0
INSP01073,2025-09-27,SCH0583,1.0,1.0,1.0,0.0,1.0,Wriddhish Bal,Toilets locked,20.0
INSP00720,2026-03-01,SCH0370,,0.0,1.0,,,Anita Sengupta,Toilets locked,50.0
INSP01826,2026-02-08,S0416,1.0,1.0,0.0,,1.0,Xalak Raghavan,Average,25.0
INSP01430,2025-09-07,SCH0255,,0.0,1.0,1.0,0.0,Veda Parikh,Needs repair,50.0
INSP02370,2025-12-11,SCH0058,1.0,0.0,1.0,0.0,1.0,Brinda Buch,No Remarks,40.0
INSP01449,2025-12-07,SCH0317,1.0,1.0,1.0,,,Chandresh Gokhale,No Remarks,0.0
INSP01633,2025-11-25,SCH0554,1.0,1.0,,0.0,1.0,Tara Mahal,Good condition,25.0
INSP02244,2026-03-25,0475,1.0,1.0,,,0.0,Vinaya Vala,Average,33.33
INSP02888,2025-04-23,SCH0061,1.0,1.0,1.0,0.0,,Advika Raghavan,Needs repair,25.0
INSP02744,2025-06-20,SCH0105,1.0,1.0,,0.0,1.0,Brijesh Naidu,No remarks,25.0
INSP01544,2025-12-17,SCH0236,,1.0,1.0,,0.0,Logan Sarin,No Remarks,33.33
INSP02167,2025-04-08,SCH0365,0.0,1.0,1.0,1.0,1.0,Unknown Inspector,No remarks,20.0
INSP01792,2026-03-29,SCH0032,1.0,,1.0,1.0,1.0,Dhriti Boase,Average,0.0
INSP01393,2025-05-01,SCH0397,1.0,1.0,1.0,1.0,1.0,Veer Ramaswamy,No Remarks,0.0
INSP02257,2025-08-26,SCH0036,,1.0,1.0,,1.0,Dalaja Karnik,Good condition,0.0
INSP02766,2025-05-08,S0287,1.0,1.0,1.0,,1.0,Gaurangi Barad,Average,0.0
INSP01651,2025-07-25,SCH0026,1.0,1.0,1.0,1.0,1.0,Dev Kata,No Remarks,0.0
INSP00298,2025-12-01,SCH0141,,1.0,1.0,1.0,1.0,Jagdish Gulati,Toilets locked,0.0
INSP01327,2026-05-02,SCH0276,1.0,1.0,1.0,,1.0,Parth Krishnamurthy,Needs repair,0.0
INSP01458,2026-03-22,SCH0067,1.0,1.0,1.0,,1.0,Forum Handa,No remarks,0.0
INSP00959,2025-05-05,SCH0128,1.0,1.0,1.0,1.0,1.0,Aadhya Baral,Needs repair,0.0
INSP01321,2026-01-30,S0524,0.0,1.0,1.0,1.0,1.0,Unknown Inspector,Average,20.0
INSP01609,2026-02-26,SCH0290,0.0,1.0,1.0,1.0,1.0,Kala Nath,Toilets locked,20.0
INSP01214,2025-11-30,SCH0212,1.0,0.0,0.0,0.0,0.0,Vedhika Ahluwalia,No Remarks,80.0
INSP00350,2025-05-12,SCH0285,1.0,,1.0,1.0,1.0,Anamika Choudhury,No remarks,0.0
INSP02565,2025-12-30,SCH0579,1.0,1.0,1.0,0.0,0.0,Nathan Padmanabhan,Average,40.0
INSP00644,2026-01-31,SCH0260,1.0,1.0,1.0,,0.0,Ekaja Wason,Needs repair,25.0
INSP01897,2025-09-28,SCH0567,1.0,,0.0,0.0,1.0,Dhruv Batra,Needs repair,50.0
INSP01284,2025-03-11,SCH0489,1.0,1.0,1.0,1.0,0.0,Avni Modi,Toilets locked,20.0
INSP00670,2025-08-10,SCH0291,1.0,0.0,1.0,0.0,1.0,Warjas Mody,Average,40.0
INSP02537,2025-04-17,0265,0.0,1.0,1.0,0.0,1.0,Unknown Inspector,Average,40.0
INSP01643,2025-10-15,SCH0111,1.0,1.0,1.0,1.0,1.0,Aarini Chawla,Toilets locked,0.0
INSP01955,2026-01-15,S0561,,1.0,,,,Siya Parekh,No Remarks,0.0
INSP02591,2026-01-31,SCH0252,1.0,1.0,1.0,1.0,1.0,Chaman Mistry,Average,0.0
INSP02499,2026-03-15,SCH0322,1.0,1.0,1.0,0.0,,Chaitaly Bath,No Remarks,25.0
INSP01553,2025-12-17,SCH0071,1.0,,,0.0,,Indrajit Nori,Good condition,50.0
INSP01715,2026-03-20,SCH0262,1.0,1.0,0.0,1.0,0.0,Unknown Inspector,Needs repair,40.0
INSP00787,2025-10-02,SCH0244,1.0,1.0,1.0,,1.0,Arya Ramesh,No remarks,0.0
INSP02833,2025-10-21,SCH0138,1.0,1.0,0.0,1.0,0.0,Harita Ratta,Toilets locked,40.0
INSP00141,2025-05-14,SCH0318,1.0,1.0,1.0,1.0,0.0,Hemani Rastogi,Toilets locked,20.0
INSP00789,2025-11-21,SCH0074,1.0,,1.0,,0.0,Qasim Mody,Good condition,33.33
INSP01726,2025-11-13,SCH0316,1.0,,1.0,1.0,1.0,Chakradhar Kapoor,Average,0.0
INSP02688,2025-07-19,SCH0009,,,1.0,0.0,0.0,Baljiwan Gaba,No remarks,66.67
INSP00715,2025-09-30,SCH0334,,1.0,,1.0,1.0,Udyati Soman,Average,0.0
INSP01466,2025-10-24,SCH0047,1.0,,1.0,0.0,0.0,Hitesh Chana,No remarks,50.0
INSP01718,2025-11-06,SCH0443,1.0,1.0,1.0,1.0,,Peter Tella,No remarks,0.0
INSP01601,2025-07-21,0468,0.0,0.0,1.0,1.0,,Harinakshi Suri,No Remarks,50.0
INSP01627,2025-11-14,SCH0018,0.0,1.0,1.0,1.0,1.0,Qasim Krishnamurthy,Average,20.0
INSP00619,2025-07-07,SCH0033,0.0,1.0,1.0,,,Arin Nagarajan,No Remarks,33.33
INSP00407,2025-09-29,SCH0344,1.0,1.0,0.0,1.0,0.0,Lekha Radhakrishnan,No Remarks,40.0
INSP01519,2025-09-23,SCH0173,1.0,1.0,,0.0,0.0,Tanveer Tiwari,No Remarks,50.0
INSP02017,2026-09-02,0420,0.0,1.0,1.0,1.0,1.0,Orinder Ahuja,Good condition,20.0
INSP02937,2026-03-18,SCH0344,0.0,1.0,1.0,,,Raghav Mall,No remarks,33.33
INSP01269,2025-10-04,SCH0488,1.0,1.0,1.0,,,Ojasvi Rattan,No Remarks,0.0
INSP01780,2026-02-15,SCH0453,,0.0,1.0,1.0,0.0,Qadim Prabhu,Needs repair,50.0
INSP00498,2025-11-05,SCH0590,1.0,1.0,0.0,1.0,1.0,Divya Kari,Toilets locked,20.0
INSP00343,2025-05-28,SCH0346,1.0,,,1.0,,Yamini Badami,Average,0.0
INSP02879,2025-12-15,SCH0063,,,1.0,,1.0,Devika Tank,Toilets locked,0.0
INSP02390,2025-12-06,SCH0119,0.0,1.0,0.0,1.0,1.0,Onveer Jaggi,Good condition,40.0
INSP00783,2025-06-16,0078,1.0,0.0,1.0,0.0,0.0,Harish Kaul,Average,60.0
INSP02291,2025-07-04,S0008,1.0,1.0,,1.0,0.0,Nitesh Zachariah,Average,25.0
INSP00304,2025-11-03,S0325,0.0,1.0,0.0,1.0,0.0,Faqid Mitter,No Remarks,60.0
INSP01952,2025-10-27,SCH0086,1.0,1.0,1.0,,0.0,Urvi Pai,Needs repair,25.0
INSP00665,2026-03-15,SCH0450,1.0,1.0,1.0,,,Harinakshi Shenoy,Toilets locked,0.0
INSP01814,2026-01-19,SCH0197,0.0,0.0,1.0,1.0,0.0,Zarna Saxena,Toilets locked,60.0
INSP01624,2025-06-23,SCH0401,1.0,,,1.0,0.0,Unknown Inspector,Average,33.33
INSP02836,2025-10-18,SCH0370,0.0,1.0,,0.0,0.0,Lavanya Nazareth,Toilets locked,75.0
INSP01629,2025-09-03,SCH0321,1.0,1.0,0.0,,0.0,Isaac Wagle,Average,50.0
INSP00085,2025-05-14,SCH0466,1.0,1.0,0.0,,1.0,Bhanumati Gaba,Needs repair,25.0
INSP02333,2026-01-25,SCH0590,1.0,1.0,0.0,0.0,1.0,Yuvraj Butala,No remarks,40.0
INSP00942,2025-09-28,SCH0494,0.0,0.0,,0.0,0.0,Ikbal Verma,Average,100.0
INSP00962,2025-07-24,SCH0143,1.0,0.0,0.0,0.0,1.0,Vasatika Barad,No remarks,60.0
INSP00842,2026-01-21,SCH0142,1.0,1.0,1.0,0.0,,Veda Ratta,Good condition,25.0
INSP02502,2026-01-05,SCH0335,0.0,1.0,1.0,,1.0,Rachit Sibal,Good condition,25.0
INSP02651,2026-06-01,SCH0106,,1.0,1.0,0.0,1.0,Nilima Kannan,Toilets locked,25.0
INSP01415,2025-08-19,S0330,1.0,1.0,1.0,1.0,0.0,Odika Deol,Toilets locked,20.0
INSP00291,2026-05-02,S0441,,1.0,,1.0,,Ikbal Swamy,Needs repair,0.0
INSP02195,2025-01-05,SCH0509,1.0,1.0,1.0,1.0,,Qushi Zachariah,Needs repair,0.0
INSP01242,2025-12-31,SCH0386,0.0,1.0,1.0,1.0,0.0,Abha Bal,Average,40.0
INSP00605,2026-02-25,SCH0138,1.0,1.0,0.0,0.0,1.0,Kalpit Varma,Average,40.0
INSP02150,2025-04-27,SCH0047,1.0,,,0.0,1.0,Elijah Kade,Average,33.33
INSP00917,2025-05-06,SCH0474,1.0,1.0,1.0,0.0,1.0,Lakshmi Menon,No Remarks,20.0
INSP02622,2026-03-16,SCH0216,0.0,1.0,,,1.0,Unknown Inspector,Toilets locked,33.33
INSP01823,2025-11-03,SCH0221,0.0,,1.0,,1.0,Bishakha Pant,Toilets locked,33.33
INSP01100,2025-05-08,SCH0486,1.0,1.0,0.0,0.0,0.0,Advay Kamdar,No Remarks,60.0
INSP01089,2025-08-07,SCH0600,1.0,1.0,0.0,1.0,0.0,Lakshit Sem,Average,40.0
INSP02214,2026-07-02,SCH0103,1.0,1.0,,,0.0,Nitara Ghosh,Needs repair,33.33
INSP01442,2025-07-15,SCH0205,,1.0,1.0,1.0,0.0,Unknown Inspector,No remarks,25.0
INSP00822,2025-07-12,SCH0393,1.0,,1.0,0.0,1.0,Aachal Babu,No Remarks,25.0
INSP02597,2025-09-27,SCH0084,1.0,,,1.0,0.0,Unknown Inspector,Toilets locked,33.33
INSP01001,2025-05-29,SCH0240,1.0,1.0,1.0,,1.0,Unknown Inspector,No remarks,0.0
INSP01495,2025-08-30,0062,0.0,0.0,1.0,0.0,0.0,Garima Sodhi,No Remarks,80.0
INSP00019,2026-03-03,SCH0418,0.0,1.0,1.0,0.0,1.0,Unknown Inspector,Needs repair,40.0
INSP02975,2026-02-18,SCH0543,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,20.0
INSP01126,2025-11-11,SCH0219,1.0,1.0,,0.0,,Wriddhish Kalla,Needs repair,33.33
INSP01352,2025-08-07,SCH0545,1.0,0.0,,1.0,1.0,Jack Munshi,No Remarks,25.0
INSP02251,2025-10-07,SCH0497,,,1.0,1.0,,Jasmit Ghose,Good condition,0.0
INSP01396,2025-06-13,SCH0390,0.0,1.0,1.0,0.0,0.0,Unknown Inspector,Good condition,60.0
INSP01719,2026-07-01,S0538,1.0,1.0,0.0,0.0,1.0,Unknown Inspector,Average,40.0
INSP01594,2025-11-04,SCH0378,0.0,1.0,,0.0,0.0,Ranveer Randhawa,Good condition,75.0
INSP01810,2026-01-30,SCH0343,,1.0,,1.0,1.0,Divya Purohit,Toilets locked,0.0
INSP01658,2025-05-17,SCH0247,0.0,1.0,1.0,0.0,1.0,Sudiksha Nagy,Average,40.0
INSP02128,2025-04-23,S0059,1.0,1.0,1.0,1.0,0.0,Avi Chawla,Toilets locked,20.0
INSP01518,2025-05-10,SCH0190,1.0,1.0,0.0,1.0,1.0,Zansi Kaul,Toilets locked,20.0
INSP01010,2025-10-06,SCH0566,,1.0,1.0,,1.0,Yutika Chowdhury,No remarks,0.0
INSP00361,2025-12-09,SCH0410,1.0,0.0,1.0,0.0,0.0,Faris Lad,Average,60.0
INSP02690,2025-05-07,SCH0292,1.0,1.0,1.0,0.0,0.0,Ethan Gala,Toilets locked,40.0
INSP02013,2025-08-16,SCH0098,1.0,,1.0,0.0,1.0,Kamala Khatri,Good condition,25.0
INSP02739,2025-12-10,SCH0198,1.0,1.0,,1.0,0.0,Urvashi Kala,Toilets locked,25.0
INSP01841,2025-10-14,SCH0164,0.0,0.0,1.0,0.0,0.0,Samaksh Murthy,Good condition,80.0
INSP00345,2025-04-12,SCH0535,1.0,0.0,1.0,,1.0,Deepa Goyal,Toilets locked,25.0
INSP00987,2025-04-15,SCH0385,1.0,1.0,1.0,1.0,1.0,Anya Palla,No Remarks,0.0
INSP02026,2026-03-06,0382,0.0,1.0,1.0,1.0,0.0,Tanmayi Gokhale,Toilets locked,40.0
INSP01912,2026-03-17,S0459,1.0,1.0,0.0,1.0,0.0,Priya Das,Needs repair,40.0
INSP01476,2025-06-27,SCH0258,1.0,0.0,0.0,0.0,0.0,Caleb Mallick,No remarks,80.0
INSP01299,2025-11-01,S0075,1.0,,1.0,1.0,1.0,Warjas Jani,Toilets locked,0.0
INSP00114,2025-06-16,SCH0302,1.0,1.0,1.0,1.0,1.0,Sara Palla,No Remarks,0.0
INSP01211,2025-06-28,SCH0306,1.0,,1.0,1.0,0.0,Rajeshri Sheth,Needs repair,25.0
INSP02023,2025-10-04,SCH0181,0.0,1.0,1.0,0.0,,Hitesh Rajan,Good condition,50.0
INSP01895,2025-05-23,SCH0220,1.0,0.0,1.0,0.0,,Jai Kara,Toilets locked,50.0
INSP00086,2026-12-01,SCH0244,1.0,1.0,1.0,1.0,0.0,Dipta Rastogi,Toilets locked,20.0
INSP02175,2025-11-01,S0020,,1.0,1.0,0.0,1.0,Triya Sibal,No remarks,25.0
INSP00669,2026-01-29,SCH0321,1.0,1.0,1.0,0.0,0.0,Unknown Inspector,No Remarks,40.0
INSP01015,2025-12-07,SCH0060,,,1.0,0.0,0.0,Daksha Wadhwa,No remarks,66.67
INSP00129,2026-01-31,SCH0030,1.0,1.0,,1.0,,Pooja Pillai,No remarks,0.0
INSP02498,2026-10-02,SCH0236,1.0,1.0,0.0,1.0,0.0,Eshana Chanda,No remarks,40.0
INSP02961,2025-08-18,SCH0144,1.0,1.0,0.0,1.0,1.0,Azad Sachar,No Remarks,20.0
INSP00892,2025-04-29,SCH0400,,1.0,1.0,1.0,1.0,Vedika Krish,Good condition,0.0
INSP01584,2025-11-27,SCH0151,1.0,1.0,1.0,0.0,1.0,Zinal Rege,Good condition,20.0
INSP00308,2025-12-21,SCH0116,1.0,1.0,1.0,1.0,1.0,Nicholas Pathak,No remarks,0.0
INSP00384,2025-10-15,SCH0051,1.0,,1.0,,1.0,Maanas Mangat,Good condition,0.0
INSP02044,2025-10-23,SCH0245,1.0,1.0,1.0,1.0,1.0,William Mohanty,No Remarks,0.0
INSP01296,2025-12-12,SCH0346,1.0,1.0,,0.0,,Azaan Deol,No Remarks,33.33
INSP02067,2025-05-11,SCH0215,,1.0,1.0,1.0,0.0,Jagrati Grover,Needs repair,25.0
INSP00427,2026-01-12,SCH0452,,1.0,1.0,1.0,1.0,Chakrika Bajaj,Good condition,0.0
INSP00495,2026-02-16,SCH0491,1.0,0.0,1.0,0.0,1.0,Kai Mitra,Needs repair,40.0
INSP01208,2025-03-04,SCH0526,1.0,,1.0,1.0,1.0,Shivani Chahal,Toilets locked,0.0
INSP01209,2026-01-30,0479,0.0,1.0,1.0,1.0,1.0,Krishna Iyer,Good condition,20.0
INSP02317,2025-08-14,SCH0241,,1.0,1.0,1.0,1.0,Daniel Nagy,No remarks,0.0
INSP01400,2025-10-24,SCH0072,1.0,,1.0,1.0,1.0,Balendra Sundaram,Needs repair,0.0
INSP01767,2025-06-22,SCH0105,1.0,0.0,1.0,,0.0,Krisha Sheth,Toilets locked,50.0
INSP00276,2026-02-10,S0512,1.0,1.0,1.0,,1.0,Unknown Inspector,Toilets locked,0.0
INSP00490,2025-08-06,SCH0353,0.0,1.0,1.0,1.0,0.0,Charvi Iyer,No remarks,40.0
INSP02667,2026-03-31,SCH0114,0.0,0.0,,0.0,1.0,Jeremiah Tandon,No remarks,75.0
INSP00691,2025-12-10,SCH0310,0.0,1.0,0.0,0.0,0.0,Unknown Inspector,Average,80.0
INSP01798,2026-02-28,SCH0582,1.0,1.0,1.0,1.0,1.0,Unknown Inspector,Toilets locked,0.0
INSP01770,2026-03-21,SCH0105,0.0,,1.0,1.0,1.0,Isha Issac,No Remarks,25.0
INSP02258,2026-07-03,SCH0567,1.0,1.0,1.0,0.0,,Guneet Kannan,No remarks,25.0
