inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP01781,2025-09-19,SCH0492,True,True,True,True,False,Divya Chaudhuri,Needs repair
INSP02419,2026-08-01,SCH0221,True,True,True,True,False,Kamala Sampath,No remarks
INSP01128,2026-03-18,SCH0022,True,True,True,False,True,Neel Singhal,Toilets locked
INSP00248,2026-03-24,SCH0286,True,True,True,True,False,Wyatt Parmar,Toilets locked
INSP00872,2025-06-12,SCH0577,True,True,True,True,True,Chavvi Upadhyay,Average
INSP01026,2026-03-02,SCH0592,,True,True,True,False,Veer Biswas,Toilets locked
INSP02955,2025-12-21,SCH0306,False,True,True,False,True,Faris Dave,No remarks
INSP02860,2025-05-21,SCH0335,True,True,True,True,True,Jeevika Rama,Toilets locked
INSP00627,2026-02-14,SCH0256,False,True,True,,False,,Average
INSP00348,2026-01-18,SCH0025,True,True,True,True,False,,
INSP00279,2025-04-26,SCH0174,True,True,True,,True,Hemal Lalla,Good condition
INSP01989,2025-08-29,SCH0436,True,True,,True,True,Damyanti Kashyap,Good condition
INSP02404,2026-03-06,SCH0011,True,True,True,True,False,Warjas Deol,No remarks
INSP00656,2025-05-03,SCH0143,True,True,False,False,False,Ati Sandhu,
INSP01357,2025-11-11,SCH0106,True,True,False,True,False,Lajita Saha,Toilets locked
INSP01033,2025-08-16,SCH0150,False,True,True,True,True,Kiaan Raval,No remarks
INSP00908,2025-11-25,SCH0572,True,True,True,False,True,Ojasvi Thaman,No remarks
INSP02761,2025-04-08,SCH0334,,True,True,True,False,Champak Upadhyay,Good condition
INSP02721,2025-11-10,SCH0164,True,True,True,True,False,Harita Saran,Good condition
INSP01136,2025-07-14,SCH0461,True,False,True,False,,Hitesh Dixit,No remarks
INSP00912,2025-07-10,SCH0493,True,False,True,True,False,Yashawini Lalla,Needs repair
INSP01908,2025-07-29,SCH0101,True,True,True,False,True,Ekaja Yohannan,Good condition
INSP00633,2026-02-24,SCH0376,False,,True,False,False,Leela Deshmukh,
INSP01103,2025-09-08,SCH0389,False,True,True,False,True,Varsha Shankar,
INSP00446,2026-03-10,SCH0059,False,True,True,False,False,Tanish Sunder,Toilets locked
INSP00618,2026-03-18,SCH0185,True,True,True,True,True,Adweta Divan,Needs repair
INSP01363,2025-05-06,SCH0108,True,True,True,,False,,Needs repair
INSP01196,2025-07-27,SCH0553,False,True,False,False,True,Gaurika Narasimhan,Average
INSP01191,2025-09-20,SCH0272,True,True,False,True,True,Vihaan Ramaswamy,Toilets locked
INSP02292,2025-10-29,SCH0013,True,True,True,True,False,Niharika Gara,Good condition
INSP01748,2025-08-30,SCH0488,True,,True,True,True,Abhimanyu Bansal,Good condition
INSP00845,2026-03-16,SCH0131,False,True,True,True,True,,No remarks
INSP02685,2025-10-10,SCH0512,,False,False,False,True,Ekanta Nagar,Toilets locked
INSP00548,2026-03-07,SCH0455,True,,True,True,,Yauvani Nagar,Average
INSP01979,2026-02-28,SCH0041,True,True,True,False,False,,Needs repair
INSP02179,2025-08-07,SCH0213,True,True,False,True,False,Wriddhish Grewal,
INSP01058,2026-03-06,SCH0262,False,True,True,False,True,Gayathri Baria,No remarks
INSP00264,2025-12-15,SCH0139,True,True,True,True,True,Veer Gera,Toilets locked
INSP02996,2025-04-05,SCH0492,True,True,True,False,True,Naveen Swamy,No remarks
INSP02477,2026-03-18,SCH0280,True,,True,True,,,No remarks
INSP02024,2025-06-15,SCH0583,True,True,True,False,False,Hamsini Majumdar,Needs repair
INSP00354,2025-08-21,SCH0301,True,True,True,False,True,Veer Chana,Average
INSP00803,2026-03-22,SCH0180,True,False,False,True,False,Qushi Zachariah,Average
INSP00209,2025-04-24,SCH0294,True,True,False,True,False,Naksh Andra,Good condition
INSP00614,2026-03-23,SCH0027,True,True,True,False,,Jasmit Rama,Good condition
INSP01048,2025-07-03,SCH0133,True,False,True,True,False,Ethan Sarkar,Toilets locked
INSP02158,2026-02-21,SCH0593,True,True,False,False,True,Faras Grewal,Average
INSP01676,2025-12-11,SCH0381,True,False,False,True,True,Yashawini Sem,
INSP01272,2025-07-17,SCH0020,True,True,True,False,False,Maanas Chaudhry,Good condition
INSP01271,2025-12-29,SCH0557,True,True,False,True,False,Onkar Behl,Toilets locked
INSP01954,2025-05-01,SCH0029,True,False,True,True,True,Osha Loyal,Toilets locked
INSP02693,2025-06-01,SCH0526,False,False,True,True,False,Warinder Vora,Average
INSP00058,2026-03-14,SCH0064,True,True,True,True,False,,Needs repair
INSP02348,2026-01-09,SCH0424,False,True,,True,False,Isaac Natarajan,Needs repair
INSP00812,2026-03-07,SCH0548,False,True,True,False,False,Varsha Pingle,Good condition
INSP01552,2025-07-25,SCH0089,True,False,True,False,True,Amaira Gandhi,No remarks
INSP02737,2025-04-03,SCH0348,True,True,True,True,True,Hardik Borde,Average
INSP00562,2025-05-03,SCH0072,True,True,True,True,True,Lakshmi Ganesh,No remarks
INSP02310,2025-06-05,SCH0452,True,True,True,False,True,Indali Bhatt,No remarks
INSP00230,2025-07-12,SCH0124,False,True,True,False,True,Mason Hari,
INSP02640,2025-08-20,SCH0169,True,True,True,True,False,Gaurav Bobal,Toilets locked
INSP02033,2025-06-09,SCH0099,True,True,True,True,True,Ryan Trivedi,
INSP02933,2025-09-24,SCH0177,True,True,,False,True,Anusha Parekh,Good condition
INSP00539,2025-06-15,SCH0302,,True,True,True,True,Vamakshi Shroff,Needs repair
INSP01736,2026-02-17,SCH0259,True,False,False,True,,Janaki Upadhyay,Average
INSP02576,2026-03-17,SCH0249,True,True,True,False,True,Sarthak Warrior,Good condition
INSP02229,2026-03-14,SCH0307,True,True,True,False,True,Eiravati Baral,Needs repair
INSP02870,2025-04-12,SCH0402,True,True,True,True,False,Anmol Chawla,Average
INSP00561,2026-01-16,SCH0113,True,True,True,True,True,Mitali Setty,
INSP00708,2026-01-01,SCH0121,True,True,False,True,False,Aayush Krish,No remarks
INSP01235,2025-06-12,SCH0486,True,False,False,False,True,Ishanvi Gera,Needs repair
INSP00425,2025-05-06,SCH0068,True,False,True,False,True,Aahana Ravi,Average
INSP00648,2025-04-10,SCH0425,False,False,True,True,True,Lajita Radhakrishnan,Average
INSP01883,2025-08-10,SCH0185,True,True,True,False,True,Shivansh Bir,Good condition
INSP01324,2025-07-17,SCH0553,True,True,False,True,True,,Good condition
INSP02596,2025-05-14,SCH0031,True,True,True,False,False,Anay Atwal,
INSP01160,2025-12-30,SCH0388,,True,False,True,False,Samuel Sankaran,Good condition
INSP01006,2025-11-29,SCH0053,False,True,True,False,False,Irya Bawa,Toilets locked
INSP00621,2025-08-06,SCH0451,True,True,True,,False,Neel Dugal,No remarks
INSP00554,2025-08-08,SCH0124,,True,True,True,False,,Average
INSP02802,2026-01-02,SCH0505,True,True,True,True,True,Onkar Chadha,No remarks
INSP01558,2026-01-11,SCH0220,True,True,True,True,False,,
INSP00999,2025-07-17,SCH0557,False,True,True,True,True,Amol Brahmbhatt,Needs repair
INSP01365,2026-01-16,SCH0239,True,True,True,,True,Dhruv Lad,
INSP01755,2026-02-09,SCH0039,True,True,False,True,True,Nachiket Varty,No remarks
INSP02886,2025-12-27,SCH0063,False,True,,False,False,Alexander Hayre,Good condition
INSP01645,2025-06-14,SCH0280,True,True,True,False,True,Sanaya Ramakrishnan,Needs repair
INSP00441,2026-02-09,SCH0356,True,True,True,True,True,Niharika Bansal,Toilets locked
INSP00509,2025-10-05,SCH0322,False,True,True,False,False,Abdul Dugar,Good condition
INSP00590,2026-03-12,SCH0487,,True,True,True,False,Yashica Tiwari,Average
INSP01237,2025-12-17,SCH0448,True,True,True,False,False,Aarush Bassi,Good condition
INSP00650,2025-12-23,SCH0534,True,False,False,False,False,Vedika Kohli,Needs repair
INSP02041,2025-07-12,SCH0236,,True,True,False,False,Yashawini Ganesan,
INSP02683,2025-04-23,SCH0186,True,True,True,True,False,Vihaan Saini,Good condition
INSP01317,2025-07-14,SCH0315,True,True,True,True,True,Harita Chatterjee,
INSP01335,2026-01-11,SCH0210,True,True,True,True,False,Mitali Lad,Good condition
INSP01843,2026-03-15,SCH0032,True,True,False,True,False,Meera Sampath,
INSP00631,2026-01-11,SCH0292,False,True,True,True,True,Vasatika Grewal,
INSP01403,2025-11-13,SCH0469,False,True,True,True,True,Kabir Cheema,No remarks
INSP00483,2025-07-06,SCH0389,True,True,True,False,,,Average
INSP01245,2025-12-29,SCH0463,False,True,False,True,True,Ekanta Bahri,Toilets locked
INSP02571,2025-11-05,SCH0079,True,True,,True,True,Wridesh Soni,Needs repair
INSP02231,2025-08-29,SCH0263,True,True,True,False,True,Aayush Ratti,No remarks
INSP02096,2025-10-29,SCH0362,True,True,True,False,,Reva Sidhu,No remarks
INSP00857,2025-11-07,SCH0368,False,True,True,True,True,Fitan De,Good condition
INSP00531,2026-03-15,SCH0594,,True,True,True,False,Ranveer Tank,
INSP01996,2025-11-04,SCH0188,True,True,True,True,True,Yagnesh Borra,No remarks
INSP00050,2025-10-03,SCH0466,True,False,True,True,False,Hamsini Golla,Toilets locked
INSP00859,2025-12-17,SCH0578,True,True,True,True,False,Pallavi Wagle,Needs repair
INSP01073,2025-09-27,SCH0583,True,True,True,False,True,Wriddhish Bal,Toilets locked
INSP00720,2026-03-01,SCH0370,True,False,True,True,False,Anita Sengupta,Toilets locked
INSP01826,2026-02-08,SCH0416,True,True,False,False,True,Xalak Raghavan,Average
INSP01430,2025-09-07,SCH0255,False,False,True,True,False,Veda Parikh,Needs repair
INSP02370,2025-12-11,SCH0058,True,False,True,False,True,Brinda Buch,
INSP01449,2025-12-07,SCH0317,True,True,True,,False,Chandresh Gokhale,
INSP01633,2025-11-25,SCH0554,True,True,True,False,True,Tara Mahal,Good condition
INSP02244,2026-03-25,SCH0475,True,True,False,True,False,Vinaya Vala,Average
INSP02888,2025-04-23,SCH0061,True,True,True,False,True,Advika Raghavan,Needs repair
INSP02744,2025-06-20,SCH0105,True,True,True,False,True,Brijesh Naidu,No remarks
INSP01544,2025-12-17,SCH0236,True,True,True,,False,Logan Sarin,
INSP02167,2025-04-08,SCH0365,False,True,True,True,True,,No remarks
INSP01792,2026-03-29,SCH0032,True,False,True,True,True,Dhriti Boase,Average
INSP01393,2025-05-01,SCH0397,True,True,True,True,True,Veer Ramaswamy,
INSP02257,2025-08-26,SCH0036,,True,True,False,True,Dalaja Karnik,Good condition
INSP02766,2025-08-05,SCH0287,True,True,True,,True,Gaurangi Barad,Average
INSP01651,2025-07-25,SCH0026,True,True,True,True,True,Dev Kata,
INSP00298,2025-12-01,SCH0141,,True,True,True,True,Jagdish Gulati,Toilets locked
INSP01327,2026-02-05,SCH0276,True,True,True,False,True,Parth Krishnamurthy,Needs repair
INSP01458,2026-03-22,SCH0067,True,True,True,True,True,Forum Handa,No remarks
INSP00959,2025-05-05,SCH0128,True,True,True,True,True,Aadhya Baral,Needs repair
INSP01321,2026-01-30,SCH0524,False,True,True,True,True,,Average
INSP01609,2026-02-26,SCH0290,False,True,True,True,True,Kala Nath,Toilets locked
INSP01214,2025-11-30,SCH0212,True,False,False,False,False,Vedhika Ahluwalia,
INSP00350,2025-12-05,SCH0285,True,,True,True,True,Anamika Choudhury,No remarks
INSP02565,2025-12-30,SCH0579,True,True,True,False,False,Nathan Padmanabhan,Average
INSP00644,2026-01-31,SCH0260,True,True,True,False,False,Ekaja Wason,Needs repair
INSP01897,2025-09-28,SCH0567,True,,False,False,True,Dhruv Batra,Needs repair
INSP01284,2025-11-03,SCH0489,True,True,True,True,False,Avni Modi,Toilets locked
INSP00670,2025-10-08,SCH0291,True,False,True,False,True,Warjas Mody,Average
INSP02537,2025-04-17,SCH0265,False,True,True,False,True,,Average
INSP01643,2025-10-15,SCH0111,True,True,True,True,True,Aarini Chawla,Toilets locked
INSP01955,2026-01-15,SCH0561,False,True,False,False,True,Siya Parekh,
INSP02591,2026-01-31,SCH0252,True,True,True,True,True,Chaman Mistry,Average
INSP02499,2026-03-15,SCH0322,True,True,True,False,,Chaitaly Bath,
INSP01553,2025-12-17,SCH0071,True,True,,False,True,Indrajit Nori,Good condition
INSP01715,2026-03-20,SCH0262,True,True,False,True,False,,Needs repair
INSP00787,2025-10-02,SCH0244,True,True,True,True,True,Arya Ramesh,No remarks
INSP02833,2025-10-21,SCH0138,True,True,False,True,False,Harita Ratta,Toilets locked
INSP00141,2025-05-14,SCH0318,True,True,True,True,False,Hemani Rastogi,Toilets locked
INSP00789,2025-11-21,SCH0074,True,True,True,False,False,Qasim Mody,Good condition
INSP01726,2025-11-13,SCH0316,True,False,True,True,True,Chakradhar Kapoor,Average
INSP02688,2025-07-19,SCH0009,,True,True,False,False,Baljiwan Gaba,No remarks
INSP00715,2025-09-30,SCH0334,,True,,True,True,Udyati Soman,Average
INSP01466,2025-10-24,SCH0047,True,True,True,False,False,Hitesh Chana,No remarks
INSP01718,2025-06-11,SCH0443,True,True,True,True,True,Peter Tella,No remarks
INSP01601,2025-07-21,SCH0468,False,False,True,True,False,Harinakshi Suri,
INSP01627,2025-11-14,SCH0018,False,True,True,True,True,Qasim Krishnamurthy,Average
INSP00619,2025-07-07,SCH0033,False,True,True,True,False,Arin Nagarajan,
INSP00407,2025-09-29,SCH0344,True,True,False,True,False,Lekha Radhakrishnan,
INSP01519,2025-09-23,SCH0173,True,True,True,False,False,Tanveer Tiwari,
INSP02017,2026-02-09,SCH0420,False,True,True,True,True,Orinder Ahuja,Good condition
INSP02937,2026-03-18,SCH0344,False,True,True,,,Raghav Mall,No remarks
INSP01269,2025-10-04,SCH0488,True,True,True,False,,Ojasvi Rattan,
INSP01780,2026-02-15,SCH0453,,False,True,True,False,Qadim Prabhu,Needs repair
INSP00498,2025-05-11,SCH0590,True,True,False,True,True,Divya Kari,Toilets locked
INSP00343,2025-05-28,SCH0346,True,True,False,True,False,Yamini Badami,Average
INSP02879,2025-12-15,SCH0063,,,True,True,True,Devika Tank,Toilets locked
INSP02390,2025-06-12,SCH0119,False,True,False,True,True,Onveer Jaggi,Good condition
INSP00783,2025-06-16,SCH0078,True,False,True,False,False,Harish Kaul,Average
INSP02291,2025-07-04,SCH0008,True,True,False,True,False,Nitesh Zachariah,Average
INSP00304,2025-11-03,SCH0325,False,True,False,True,False,Faqid Mitter,
INSP01952,2025-10-27,SCH0086,True,True,True,False,False,Urvi Pai,Needs repair
INSP00665,2026-03-15,SCH0450,True,True,True,True,True,Harinakshi Shenoy,Toilets locked
INSP01814,2026-01-19,SCH0197,False,False,True,True,False,Zarna Saxena,Toilets locked
INSP01624,2025-06-23,SCH0401,True,,False,True,False,,Average
INSP02836,2025-10-18,SCH0370,False,True,True,False,False,Lavanya Nazareth,Toilets locked
INSP01629,2025-09-03,SCH0321,True,True,False,False,False,Isaac Wagle,Average
INSP00085,2025-05-14,SCH0466,True,True,False,True,True,Bhanumati Gaba,Needs repair
INSP02333,2026-01-25,SCH0590,True,True,False,False,True,Yuvraj Butala,No remarks
INSP00942,2025-09-28,SCH0494,False,False,True,False,False,Ikbal Verma,Average
INSP00962,2025-07-24,SCH0143,True,False,False,False,True,Vasatika Barad,No remarks
INSP00842,2026-01-21,SCH0142,True,True,True,False,,Veda Ratta,Good condition
INSP02502,2026-01-05,SCH0335,False,True,True,False,True,Rachit Sibal,Good condition
INSP02651,2026-01-06,SCH0106,,True,True,False,True,Nilima Kannan,Toilets locked
INSP01415,2025-08-19,SCH0330,True,True,True,True,False,Odika Deol,Toilets locked
INSP00291,2026-02-05,SCH0441,True,True,True,True,True,Ikbal Swamy,Needs repair
INSP02195,2025-05-01,SCH0509,True,True,True,True,False,Qushi Zachariah,Needs repair
INSP01242,2025-12-31,SCH0386,False,True,True,True,False,Abha Bal,Average
INSP00605,2026-02-25,SCH0138,True,True,False,False,True,Kalpit Varma,Average
INSP02150,2025-04-27,SCH0047,True,True,,False,True,Elijah Kade,Average
INSP00917,2025-05-06,SCH0474,True,True,True,False,True,Lakshmi Menon,
INSP02622,2026-03-16,SCH0216,False,True,True,False,True,,Toilets locked
INSP01823,2025-11-03,SCH0221,False,,True,False,True,Bishakha Pant,Toilets locked
INSP01100,2025-05-08,SCH0486,True,True,False,False,False,Advay Kamdar,
INSP01089,2025-08-07,SCH0600,True,True,False,True,False,Lakshit Sem,Average
INSP02214,2026-02-07,SCH0103,True,True,True,,False,Nitara Ghosh,Needs repair
INSP01442,2025-07-15,SCH0205,,True,True,True,False,,No remarks
INSP00822,2025-07-12,SCH0393,True,True,True,False,True,Aachal Babu,
INSP02597,2025-09-27,SCH0084,True,True,,True,False,,Toilets locked
INSP01001,2025-05-29,SCH0240,True,True,True,False,True,,No remarks
INSP01495,2025-08-30,SCH0062,False,False,True,False,False,Garima Sodhi,
INSP00019,2026-03-03,SCH0418,False,True,True,False,True,,Needs repair
INSP02975,2026-02-18,SCH0543,True,True,True,True,False,,Needs repair
INSP01126,2025-11-11,SCH0219,True,True,,False,True,Wriddhish Kalla,Needs repair
INSP01352,2025-07-08,SCH0545,True,False,,True,True,Jack Munshi,
INSP02251,2025-10-07,SCH0497,True,,True,True,False,Jasmit Ghose,Good condition
INSP01396,2025-06-13,SCH0390,False,True,True,False,False,,Good condition
INSP01719,2026-01-07,SCH0538,True,True,False,False,True,,Average
INSP01594,2025-11-04,SCH0378,False,True,True,False,False,Ranveer Randhawa,Good condition
INSP01810,2026-01-30,SCH0343,True,True,,True,True,Divya Purohit,Toilets locked
INSP01658,2025-05-17,SCH0247,False,True,True,False,True,Sudiksha Nagy,Average
INSP02128,2025-04-23,SCH0059,True,True,True,True,False,Avi Chawla,Toilets locked
INSP01518,2025-05-10,SCH0190,True,True,False,True,True,Zansi Kaul,Toilets locked
INSP01010,2025-06-10,SCH0566,False,True,True,,True,Yutika Chowdhury,No remarks
INSP00361,2025-09-12,SCH0410,True,False,True,False,False,Faris Lad,Average
INSP02690,2025-07-05,SCH0292,True,True,True,False,False,Ethan Gala,Toilets locked
INSP02013,2025-08-16,SCH0098,True,True,True,False,True,Kamala Khatri,Good condition
INSP02739,2025-12-10,SCH0198,True,True,True,True,False,Urvashi Kala,Toilets locked
INSP01841,2025-10-14,SCH0164,False,False,True,False,False,Samaksh Murthy,Good condition
INSP00345,2025-04-12,SCH0535,True,False,True,False,True,Deepa Goyal,Toilets locked
INSP00987,2025-04-15,SCH0385,True,True,True,True,True,Anya Palla,
INSP02026,2026-03-06,SCH0382,False,True,True,True,False,Tanmayi Gokhale,Toilets locked
INSP01912,2026-03-17,SCH0459,True,True,False,True,False,Priya Das,Needs repair
INSP01476,2025-06-27,SCH0258,True,False,False,False,False,Caleb Mallick,No remarks
INSP01299,2025-11-01,SCH0075,True,,True,True,True,Warjas Jani,Toilets locked
INSP00114,2025-06-16,SCH0302,True,True,True,True,True,Sara Palla,
INSP01211,2025-06-28,SCH0306,True,True,True,True,False,Rajeshri Sheth,Needs repair
INSP02023,2025-10-04,SCH0181,False,True,True,False,False,Hitesh Rajan,Good condition
INSP01895,2025-05-23,SCH0220,True,False,True,False,False,Jai Kara,Toilets locked
INSP00086,2026-01-12,SCH0244,True,True,True,True,False,Dipta Rastogi,Toilets locked
INSP02175,2025-11-01,SCH0020,True,True,True,False,True,Triya Sibal,No remarks
INSP00669,2026-01-29,SCH0321,True,True,True,False,False,,
INSP01015,2025-12-07,SCH0060,,True,True,False,False,Daksha Wadhwa,No remarks
INSP00129,2026-01-31,SCH0030,True,True,False,True,False,Pooja Pillai,No remarks
INSP02498,2026-02-10,SCH0236,True,True,False,True,False,Eshana Chanda,No remarks
INSP02961,2025-08-18,SCH0144,True,True,False,True,True,Azad Sachar,
INSP00892,2025-04-29,SCH0400,False,True,True,True,True,Vedika Krish,Good condition
INSP01584,2025-11-27,SCH0151,True,True,True,False,True,Zinal Rege,Good condition
INSP00308,2025-12-21,SCH0116,True,True,True,True,True,Nicholas Pathak,No remarks
INSP00384,2025-10-15,SCH0051,True,False,True,False,True,Maanas Mangat,Good condition
INSP02044,2025-10-23,SCH0245,True,True,True,True,True,William Mohanty,
INSP01296,2025-12-12,SCH0346,True,True,,False,False,Azaan Deol,
INSP02067,2025-11-05,SCH0215,True,True,True,True,False,Jagrati Grover,Needs repair
INSP00427,2026-01-12,SCH0452,True,True,True,True,True,Chakrika Bajaj,Good condition
INSP00495,2026-02-16,SCH0491,True,False,True,False,True,Kai Mitra,Needs repair
INSP01208,2025-04-03,SCH0526,True,False,True,True,True,Shivani Chahal,Toilets locked
INSP01209,2026-01-30,SCH0479,False,True,True,True,True,Krishna Iyer,Good condition
INSP02317,2025-08-14,SCH0241,,True,True,True,True,Daniel Nagy,No remarks
